name,house,is_male,culture,is_noble,is_married,is_popular,popularity,dead_relations,is_alive,actually_died,age
Cerenna Lannister,House Lannister,0,,0,0,0,0.0702341137123745,0,1,1,-1.0
Cersei Frey,House Frey,0,,0,0,0,0.133779264214046,0,1,1,13.0
Chayle,Unknown,1,,0,0,0,0.0635451505016722,0,0,0,-1.0
Clarent Crakehall,House Crakehall,0,,1,0,0,0.0100334448160535,0,0,0,-1.0
Clement Crabb,House Crabb,1,,1,0,0,0.0133779264214046,0,1,1,-1.0
Clement Piper,House Piper,1,Rivermen,1,0,0,0.0702341137123745,0,1,1,-1.0
Cley Cerwyn,House Cerwyn,1,Northmen,1,0,0,0.0735785953177257,1,0,0,15.0
Clubfoot Karl,Night's Watch,1,,0,0,0,0.0267558528428093,0,0,0,-1.0
Conwy,Night's Watch,0,,0,0,0,0.0267558528428093,0,1,1,-1.0
Colin Florent,House Florent,0,,1,0,0,0.0836120401337792,0,1,1,-1.0
Colmar Frey,House Frey,1,,0,0,0,0.0468227424749163,0,1,1,17.0
Corliss Penny,House Penny,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Creighton Redfort,House Redfort,0,Valemen,1,0,0,0.0234113712374581,0,1,1,-1.0
Cuger,Night's Watch,1,,0,0,0,0.0066889632107023,0,1,1,-1.0
Cregan Stark,House Stark,1,Northmen,1,1,1,0.484949832775919,0,0,0,-1.0
Cyrenna Swann,House Swann,0,,0,1,0,0.0769230769230769,0,0,0,13.0
Cynthea Frey,House Frey,0,,0,0,0,0.1438127090301,0,1,1,15.0
Daegon Shepherd,House Shepherd,0,Ironborn,0,0,0,0.0167224080267558,0,1,1,-1.0
Daeron Vaith,House Vaith,0,Dornish,1,0,0,0.0100334448160535,0,1,1,-1.0
Dafyn Vance,House Vance,0,,1,1,0,0.103678929765886,0,1,1,-1.0
Dagon Greyjoy,House Greyjoy,1,Ironborn,1,0,0,0.0735785953177257,0,1,1,-1.0
Dalbridge,Night's Watch,1,,0,0,0,0.0501672240802675,0,0,0,45.0
Damon Paege,House Paege,1,,1,0,0,0.020066889632107,0,1,1,-1.0
Damon Shett,House Shett of Gull Tower,0,,1,0,0,0.0100334448160535,0,1,1,-1.0
Damon Vypren,House Vypren,0,,1,0,0,0.157190635451505,0,1,1,40.0
Dancy,Chataya's brothel,0,,0,0,0,0.040133779264214,0,1,1,-1.0
Dareon,Night's Watch,1,,0,0,0,0.167224080267558,0,0,0,-1.0
Darlessa Marbrand,House Marbrand,0,,0,1,0,0.0836120401337792,0,1,1,-1.0
Daryn Hornwood,House Hornwood,1,Northmen,0,0,0,0.0869565217391304,0,0,0,-1.0
Danwell Frey,House Frey,1,,1,1,0,0.180602006688963,0,1,1,53.0
Deana Hardyng,House Hardyng,0,,0,1,0,0.0969899665551839,0,1,1,-1.0
Delena Florent,House Florent,0,,0,1,0,0.11705685618729,0,1,1,-1.0
Della Frey,House Frey,0,,0,0,0,0.0501672240802675,0,1,1,9.0
Delp,House Tully,0,,0,0,0,0.0133779264214046,0,0,0,-1.0
Delonne Allyrion,House Allyrion,0,Dornish,1,0,0,0.0267558528428093,0,1,1,-1.0
Denys Darklyn,House Darklyn,1,,1,1,0,0.0568561872909698,0,1,1,-1.0
Denys Arryn,House Arryn,0,,1,0,0,0.0836120401337792,0,0,0,-1.0
Dermot,House Baratheon of Dragonstone,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Desmond,House Stark,0,,0,0,0,0.0434782608695652,0,0,0,-1.0
Desmond Redwyne,House Redwyne,1,,1,1,0,0.0769230769230769,0,1,1,-1.0
Deziel Dalt,House Dalt,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Dickon Tarly,House Tarly,1,,0,1,0,0.103678929765886,0,1,1,18.0
Dickon Frey,House Frey,1,,0,0,0,0.0869565217391304,0,1,1,11.0
Dirk,Night's Watch,1,,0,0,0,0.0434782608695652,0,0,0,-1.0
Dolf,Stone Crows,0,Vale mountain clans,0,0,0,0.0167224080267558,0,1,1,-1.0
Donnel Haigh,House Haigh,1,,1,0,0,0.0869565217391304,0,1,1,50.0
Donnel of Duskendale,Kingsguard,1,,1,0,0,0.0367892976588628,0,1,1,-1.0
Donnel Locke,House Locke,0,,1,0,0,0.0367892976588628,0,0,0,-1.0
Donnel Waynwood,House Waynwood,0,,1,0,0,0.060200668896321,0,1,1,28.0
Donnor Stark,House Stark,1,Northmen,1,0,0,0.0802675585284281,0,1,1,-1.0
Dormund,Unknown,1,Free Folk,0,0,0,0.0267558528428093,0,0,0,-1.0
Duram Bar Emmon,House Bar Emmon,0,,1,0,0,0.0267558528428093,0,1,1,21.0
Ebben,Night's Watch,1,,0,0,0,0.0434782608695652,0,0,0,-1.0
Edderion Stark,House Stark,1,Northmen,1,0,0,0.0100334448160535,0,1,1,-1.0
Edmyn Tully,House Tully,1,Rivermen,1,0,1,0.357859531772575,0,1,1,-1.0
Eddara Tallhart,House Tallhart,0,Northmen,1,0,0,0.040133779264214,0,1,1,16.0
Edrick Stark,House Stark,1,Northmen,1,0,0,0.0267558528428093,0,1,1,-1.0
Edwyd Fossoway,House Fossoway of Cider Hall,1,,1,0,0,0.0234113712374581,0,0,0,-1.0
Edwyn Stark,House Stark,0,Northmen,1,0,0,0.0100334448160535,0,1,1,-1.0
Edwyle Stark,House Stark,1,Northmen,1,1,0,0.107023411371237,0,1,1,-1.0
Elder Brother,Faith of the Seven,1,,1,0,0,0.0769230769230769,0,1,1,50.0
Elbert Arryn,House Arryn,1,,1,0,0,0.0468227424749163,0,0,0,-1.0
Eleanor Mooton,House Mooton,0,,0,1,0,0.0301003344481605,0,1,1,19.0
Ellery Vance,House Vance of Atranta,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Elron,Night's Watch,0,,0,0,0,0.0133779264214046,0,1,1,-1.0
Elinor Tyrell,House Tyrell,0,,0,0,0,0.163879598662207,0,1,1,19.0
Elmar Frey,House Frey,1,,0,0,0,0.0668896321070234,0,1,1,15.0
Elwood,House Tully,0,,0,0,0,0.0167224080267558,0,0,0,-1.0
Elwood Meadows,House Meadows,1,Reach,1,0,0,0.0501672240802675,0,1,1,27.0
Elyana Vypren,House Vypren,0,,0,1,0,0.160535117056856,0,1,1,41.0
Elyn Norridge,House Norridge,0,,0,1,0,0.127090301003344,0,1,1,-1.0
Emberlei Frey,House Frey,0,,0,0,0,0.0802675585284281,0,1,1,9.0
Endrew Tarth,House Tarth,1,,1,0,0,0.0668896321070234,0,0,0,-1.0
Eroeh,Unknown,0,Lhazareen,0,0,0,0.0334448160535117,0,0,0,-1.0
Eon Hunter,House Hunter,1,,1,0,0,0.0468227424749163,0,0,0,-1.0
Ermesande Hayford,House Hayford,0,,1,1,0,0.113712374581939,0,1,1,7.0
Erena Glover,House Glover,0,Northmen,0,0,0,0.0535117056856187,0,1,1,8.0
Erren Florent,House Florent,1,,1,0,0,0.0869565217391304,0,1,1,-1.0
Eustace Brune,House Brune of the Dyre Den,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Eustace Hunter,House Hunter,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Eyron Stark,House Stark,1,Northmen,1,0,0,0.0100334448160535,0,1,1,-1.0
Ferrego Antaryon,Unknown,1,Braavosi,1,0,0,0.0167224080267558,0,1,1,-1.0
Forley Prester,House Prester,1,,1,0,0,0.0635451505016722,0,1,1,-1.0
Franklyn Fowler,House Fowler,1,Dornishmen,1,0,0,0.020066889632107,0,1,1,-1.0
Flement Brax,House Brax,1,,1,1,0,0.140468227424749,0,1,1,-1.0
Frenken,Unknown,0,,1,0,0,0.0434782608695652,0,1,1,-1.0
Franklyn Frey,House Frey,1,Rivermen,1,0,0,0.0367892976588628,0,1,1,-1.0
Gareth Clifton,House Clifton,1,,1,1,0,0.0133779264214046,0,1,1,-1.0
Garrison Prester,House Prester,1,,1,0,0,0.0133779264214046,0,1,1,-1.0
Garth of Greenaway,Night's Watch,1,,0,0,0,0.0301003344481605,0,0,0,-1.0
Garrett Flowers,House Tyrell,0,,0,0,0,0.130434782608695,0,1,1,-1.0
Garse Goodbrook,House Goodbrook,1,,1,1,0,0.0668896321070234,0,1,1,-1.0
Garse Flowers,House Tyrell,1,,0,0,0,0.130434782608695,0,1,1,-1.0
Garth Greenfield,House Greenfield,0,Westerman,1,0,0,0.0301003344481605,0,1,1,-1.0
Garth Greyfeather,Night's Watch,1,,0,0,0,0.0501672240802675,0,0,0,-1.0
Gawen Swann,House Swann,1,,1,0,0,0.0167224080267558,0,0,0,100.0
Gawen Glover,House Glover,1,Northmen,0,0,0,0.0468227424749163,0,1,1,10.0
Gawen Wylde,House Wylde,1,,1,0,0,0.0133779264214046,0,0,0,-1.0
Garth Tyrell,House Tyrell,1,,1,0,0,0.163879598662207,0,1,1,-1.0
Gendel,Unknown,1,Free Folk,1,0,0,0.0568561872909698,0,1,1,-1.0
Gawen Westerling,House Westerling,1,Westermen,1,1,0,0.0836120401337792,0,1,1,-1.0
Gerald Gower,House Gower,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Gerold Grafton,House Grafton,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Gerardys,Blacks,1,,1,0,0,0.0234113712374581,0,0,0,-1.0
Gilbert Farring,House Farring,1,,1,0,0,0.0468227424749163,0,1,1,-1.0
Glendon Hewett,House Hewett,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Gilwood Hunter,House Hunter,1,,1,0,0,0.040133779264214,0,1,1,55.0
Godric Borrell,House Borrell,1,Sistermen,1,0,0,0.0869565217391304,0,1,1,-1.0
Goodwin,House Tarth,1,,1,0,0,0.0066889632107023,0,1,1,-1.0
Gormon Peake,House Peake,1,,1,0,0,0.060200668896321,0,0,0,-1.0
Gorne,Unknown,1,Free Folk,1,0,0,0.0535117056856187,0,1,1,-1.0
Gormon Tyrell,Citadel,1,,1,0,0,0.153846153846153,0,1,1,-1.0
Grazdan mo Eraz,Wise Masters,0,Ghiscari,0,0,0,0.0234113712374581,0,1,1,-1.0
Grazdan mo Ullhor,Good Masters,1,Astapori,1,0,0,0.0301003344481605,0,0,0,-1.0
Grazdar zo Galare,House of Galare,1,Ghiscari,1,0,0,0.0100334448160535,0,1,1,-1.0
Grubbs,Night's Watch,0,,0,0,0,0.020066889632107,0,0,0,-1.0
Gueren,Night's Watch,1,,0,0,0,0.0133779264214046,0,1,1,-1.0
Guncer Sunglass,House Sunglass,1,,1,0,0,0.040133779264214,0,0,0,-1.0
Gulian Swann,House Swann,1,,1,0,0,0.0334448160535117,0,1,1,46.0
Guthor Grimm,House Grimm,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Gunthor Hightower,House Hightower,0,,1,1,0,0.0535117056856187,0,1,1,-1.0
Gyldayn,The Citadel,1,,1,0,0,0.157190635451505,0,1,1,-1.0
Gwayne Hightower,House Hightower,1,,1,0,0,0.0501672240802675,0,0,0,42.0
Hairy Hal,Night's Watch,0,,0,0,0,0.0334448160535117,0,0,0,-1.0
Hake,Night's Watch,1,,0,0,0,0.0267558528428093,0,0,0,-1.0
Halder,Night's Watch,1,,0,0,0,0.060200668896321,0,1,1,24.0
Hallis Mollen,House Mollen,1,Northmen,1,0,0,0.0702341137123745,0,1,1,-1.0
Halmon Paege,House Paege,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Harbert,House Baratheon,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Harlan Hunter,House Hunter,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Harlen Tyrell,House Tyrell,1,Reach,1,0,0,0.0635451505016722,0,0,0,-1.0
Harmond Umber,House Umber,0,Northmen,1,0,0,0.0167224080267558,0,1,1,-1.0
Harmune,Night's Watch,1,,1,0,0,0.0434782608695652,0,1,1,-1.0
Harrold Westerling,House Westerling,1,Westermen,1,0,0,0.270903010033444,0,0,0,-1.0
Harwood Fell,House Fell,1,,1,0,0,0.0301003344481605,0,0,0,-1.0
Harwin Strong,House Strong,1,,1,0,0,0.0869565217391304,0,0,0,30.0
Harwood Stout,House Stout,1,Northmen,1,0,0,0.0535117056856187,0,1,1,-1.0
Harys Haigh,House Haigh,1,,1,0,0,0.0903010033444816,0,1,1,51.0
Helman Tallhart,House Tallhart,1,Northmen,1,0,0,0.130434782608695,0,0,0,-1.0
Lord Commander Hoare,House Hoare,1,,1,0,0,0.060200668896321,0,1,1,-1.0
Hobber Redwyne,House Redwyne,1,Reach,1,0,0,0.214046822742474,0,1,1,-1.0
Hoarfrost Umber,House Umber,1,Northmen,1,0,0,0.020066889632107,0,1,1,-1.0
Hosman Norcross,House Norcross,1,,1,1,0,0.0769230769230769,0,1,1,-1.0
Hoster Frey,House Frey,1,,0,0,0,0.0903010033444816,0,1,1,18.0
Horas Redwyne,House Redwyne,1,Reach,1,0,0,0.217391304347826,0,1,1,-1.0
Hubard Rambton,House Rambton,1,,1,0,0,0.020066889632107,0,0,0,-1.0
Horton Redfort,House Redfort,1,Valemen,1,0,0,0.0468227424749163,0,1,1,-1.0
Hotho Harlaw,House Harlaw of the Tower of Glimmering,1,Ironborn,1,0,0,0.0769230769230769,0,1,1,-1.0
Hugo Wull,House Wull,1,Northern mountain clans,1,0,0,0.0367892976588628,0,1,1,-1.0
Hugor of the Hill,Unknown,1,Andals,1,0,0,0.0501672240802675,0,1,1,-1.0
Hugo Vance,House Vance of Atranta,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Hullen,House Stark,1,Northmen,1,0,0,0.060200668896321,0,0,0,-1.0
Humfrey Beesbury,House Beesbury,1,,1,0,0,0.0267558528428093,0,0,0,-1.0
Humfrey Hardyng,House Hardyng,1,,1,0,0,0.0535117056856187,0,0,0,-1.0
Humfrey Swyft,House Swyft,0,,1,0,0,0.0100334448160535,0,1,1,-1.0
Humfrey Wagstaff,House Wagstaff,0,,1,0,0,0.0167224080267558,0,1,1,75.0
Igon Vyrwel,House Vyrwel,0,,0,0,0,0.0267558528428093,0,1,1,-1.0
Jacks,House Stark,0,northmen,0,0,0,0.0334448160535117,0,1,1,-1.0
Janei Lannister,House Lannister,0,,0,0,0,0.100334448160535,0,1,1,9.0
Jammos Frey,House Frey,1,,1,1,0,0.0903010033444816,0,1,1,39.0
Janna Tyrell,House Tyrell,0,,0,1,0,0.177257525083612,0,1,1,-1.0
Jaremy Rykker,Night's Watch,1,,1,0,0,0.060200668896321,0,0,0,-1.0
Jarl,Unknown,1,Free Folk,0,0,0,0.0501672240802675,0,0,0,-1.0
Jason Lannister,House Lannister,1,,1,1,0,0.0468227424749163,0,0,0,-1.0
Jasper Arryn,House Arryn,1,,1,0,0,0.0434782608695652,1,1,1,-1.0
Jasper Redfort,House Redfort,0,Valemen,1,0,0,0.0234113712374581,0,1,1,-1.0
Jeren,Night's Watch,1,,0,0,0,0.020066889632107,0,1,1,-1.0
Jeyne Arryn,House Arryn,0,Vale,1,0,0,0.0334448160535117,0,0,0,-1.0
Jeyne Beesbury,House Beesbury,0,,0,1,0,0.060200668896321,0,1,1,-1.0
Jeyne Darry,House Darry,1,Westeros,0,1,0,0.0769230769230769,0,1,1,-1.0
Jeyne Goodbrook,House Goodbrook,0,,0,0,0,0.0635451505016722,0,1,1,12.0
Jeyne Rivers,House Frey,0,,0,0,0,0.020066889632107,0,1,1,-1.0
Jeyne Lydden,House Lydden,0,,0,1,0,0.100334448160535,0,1,1,-1.0
Joffrey Lonmouth,House Lonmouth,1,,1,0,0,0.0234113712374581,0,0,0,15.0
Joffrey Caswell,House Caswell,1,,1,0,0,0.0234113712374581,0,0,0,100.0
Jon Bettley,House Bettley,0,,1,0,0,0.0167224080267558,0,1,1,-1.0
Jon Brax,House Brax,0,,0,0,0,0.113712374581939,0,1,1,9.0
Jon Lynderly,House Lynderly,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Jon Myre,House Myre,0,Ironborn,0,0,0,0.0234113712374581,0,1,1,-1.0
Jon Redfort,House Redfort,0,Valemen,1,0,0,0.0234113712374581,0,1,1,-1.0
Jon Wylde,House Wylde,1,,1,1,0,0.160535117056856,0,1,1,-1.0
Jonos Stark,House Stark,1,Northmen,1,0,0,0.0100334448160535,0,1,1,-1.0
Jonos Frey,House Frey,0,,0,0,0,0.0535117056856187,0,1,1,14.0
Jonnel Stark,House Stark,1,,1,1,0,0.127090301003344,0,1,1,-1.0
Joramun,Unknown,1,Free Folk,1,0,0,0.0635451505016722,0,1,1,-1.0
Jorah Stark,House Stark,1,Northmen,1,0,0,0.0100334448160535,0,1,1,-1.0
Jonothor Darry,House Darry,1,,1,0,0,0.0468227424749163,1,0,0,-1.0
Jorelle Mormont,House Mormont,0,Northmen,0,0,0,0.040133779264214,0,1,1,27.0
Jyana,House Reed,0,Crannogmen,0,1,0,0.020066889632107,0,1,1,-1.0
Joy Hill,House Lannister,0,,0,0,0,0.103678929765886,0,1,1,17.0
Jyanna Frey,House Frey,0,,0,1,0,0.0501672240802675,0,1,1,-1.0
Kaeth,Unknown,1,,1,0,0,0.260869565217391,0,0,0,82.0
Jynessa Blackmont,House Blackmont,0,Dornish,0,0,0,0.020066889632107,0,1,1,-1.0
Karlon Stark,House Stark,1,Northmen,1,0,0,0.0167224080267558,0,1,1,-1.0
Kedge Whiteye,Night's Watch,1,,0,0,0,0.0367892976588628,0,1,1,54.0
Kennos of Kayce,House Kenning of Kayce,1,,1,0,0,0.0334448160535117,0,1,1,-1.0
Kezmya,House of Pahl,0,Ghiscari,1,0,0,0.0167224080267558,0,1,1,-1.0
Kyra,House Stark,1,,0,0,0,0.0535117056856187,0,0,0,20.0
Kyra Frey,House Frey,0,,0,1,0,0.0668896321070234,0,1,1,43.0
Lambert Turnberry,House Turnberry,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Lark,Night's Watch,1,Sistermen,0,0,0,0.040133779264214,0,0,0,-1.0
Larence Snow,House Hornwood,1,Northmen,0,0,0,0.060200668896321,0,1,1,19.0
Larra Blackmont,House Blackmont,0,Dornish,1,0,0,0.0267558528428093,0,1,1,-1.0
Lanna Lannister,House Lannister,0,,0,1,0,0.0735785953177257,0,1,1,-1.0
Leathers,Night's Watch,1,Wildling,1,0,0,0.0501672240802675,0,1,1,46.0
Left Hand Lew,Night's Watch,1,,0,0,0,0.0167224080267558,0,1,1,-1.0
Leo Lefford,House Lefford,1,,1,0,0,0.0568561872909698,0,0,0,-1.0
Leo Blackbar,House Blackbar,1,,1,1,0,0.127090301003344,0,1,1,-1.0
Leona Woolfield,House Woolfield,0,,0,1,0,0.0468227424749163,0,1,1,-1.0
Leonette Fossoway,House Fossoway,0,,1,1,0,0.17391304347826,0,1,1,-1.0
Leonella Lefford,House Lefford,0,,0,1,0,0.0802675585284281,0,1,1,-1.0
Lester Morrigen,House Morrigen,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Lewys the Fishwife,House Baratheon of Dragonstone,0,,0,0,0,0.0,0,1,1,-1.0
Lewys Lydden,House Lydden,0,,1,0,0,0.0367892976588628,0,1,1,-1.0
Leslyn Haigh,House Haigh,0,,1,1,0,0.0869565217391304,0,1,1,-1.0
Lomas Estermont,House Estermont,0,Stormlands,1,0,0,0.0334448160535117,0,1,1,-1.0
Lorent Marbrand,House Marbrand,1,Westerman,1,0,0,0.0735785953177257,0,0,0,-1.0
Loreza Sand,House Martell,0,Dorne,0,0,0,0.107023411371237,1,1,1,12.0
Lothar Mallery,House Mallery,0,,1,0,0,0.0167224080267558,0,0,0,-1.0
Lucas Corbray,House Corbray,0,,1,0,0,0.0133779264214046,0,1,1,-1.0
Lucas Codd,House Codd,0,Ironborn,0,0,0,0.0234113712374581,0,1,1,-1.0
Luceon Frey,Faith of the Seven,1,,0,0,0,0.0769230769230769,0,1,1,56.0
Lucias Vypren,House Vypren,1,,1,1,0,0.163879598662207,0,1,1,-1.0
Lucos Chyttering,House Chyttering,1,,1,0,0,0.020066889632107,0,1,1,22.0
Lucion Lannister,House Lannister,0,,1,0,0,0.0668896321070234,0,1,1,-1.0
Luthor Tyrell,House Tyrell,1,Reach,1,1,0,0.170568561872909,1,1,1,-1.0
Lyanna Mormont,House Mormont,1,Northmen,0,0,0,0.0568561872909698,1,1,1,15.0
Lyessa Flint,House Flint of Widow's Watch,0,Northmen,1,0,0,0.0367892976588628,0,1,1,-1.0
Lyman Beesbury,House Beesbury,1,,1,0,0,0.260869565217391,0,0,0,81.0
Lymond Goodbrook,House Goodbrook,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Lyman Darry,House Darry,0,,1,0,0,0.0568561872909698,0,0,0,9.0
Lymond Lychester,House Lychester,1,Rivermen,1,0,0,0.0234113712374581,0,1,1,-1.0
Lymond Vikary,House Vikary,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Lyonel Selmy,House Selmy,1,,1,0,0,0.0167224080267558,0,1,1,-1.0
Aggo,House Targaryen,0,Dothraki,0,0,0,0.133779264214046,0,1,1,-1.0
Alys Karstark,House Karstark,0,Northmen,0,1,0,0.157190635451505,0,1,1,21.0
Cleos Frey,House Frey,1,,1,1,0,0.247491638795986,0,0,0,41.0
Dontos Hollard,House Hollard,1,,1,0,0,0.23076923076923,0,0,0,39.0
Craster,Unknown,1,Free Folk,0,0,0,0.170568561872909,0,0,0,-1.0
Dale Seaworth,House Seaworth,1,,1,0,0,0.0702341137123745,0,0,0,-1.0
Denys Mallister,House Mallister,1,,1,0,0,0.130434782608695,0,1,1,60.0
Edric Storm,House Baratheon,1,,0,0,0,0.284280936454849,0,1,1,18.0
Hosteen Frey,House Frey,1,,1,1,0,0.274247491638795,0,1,1,56.0
Lyonel Corbray,House Corbray,1,,1,0,0,0.0802675585284281,0,1,1,45.0
Lyonel Frey,House Frey of Riverrun,0,,1,1,0,0.0635451505016722,0,1,1,46.0
Lyonel Strong,House Strong,1,,1,1,0,0.334448160535117,0,0,0,-1.0
Lythene Frey,House Frey,0,,0,1,0,0.160535117056856,0,1,1,54.0
Lyra Mormont,House Mormont,0,Northmen,0,0,0,0.040133779264214,0,1,1,28.0
Maegelle Frey,House Frey,0,,0,1,0,0.107023411371237,0,1,1,56.0
Mallador Locke,Night's Watch,1,,1,0,0,0.0267558528428093,0,0,0,-1.0
Malwyn Frey,House Frey,1,,0,0,0,0.137123745819397,0,1,1,21.0
Manfrey Martell,House Martell,0,Dornishmen,1,0,0,0.0234113712374581,0,1,1,-1.0
Margot Lannister,House Lannister,0,,1,1,0,0.020066889632107,0,1,1,-1.0
Maric Seaworth,House Seaworth,1,,1,0,0,0.0635451505016722,0,0,0,-1.0
Marianne Vance,House Vance,0,,0,0,0,0.103678929765886,0,1,1,43.0
Mariya Darry,House Darry,0,,0,1,0,0.190635451505016,0,1,1,-1.0
Marissa Frey,House Frey,0,,0,0,0,0.160535117056856,0,1,1,19.0
Maron Martell,House Martell,1,Dornish,1,1,0,0.0367892976588628,5,1,1,-1.0
Maron Volmark,House Volmark,1,Ironborn,1,0,0,0.0434782608695652,0,1,1,22.0
Marq Rankenfell,Night's Watch,1,,1,0,0,0.0501672240802675,0,1,1,-1.0
Marsella Waynwood,House Waynwood,0,,0,1,0,0.0969899665551839,0,1,1,-1.0
Matarys Targaryen,House Targaryen,1,,1,0,0,0.100334448160535,0,0,0,25.0
Martyn Rivers,House Frey,0,,0,0,0,0.0301003344481605,0,1,1,-1.0
Martyn Lannister,House Lannister,1,,0,0,0,0.137123745819397,5,1,1,20.0
Marwyn Belmore,House Belmore,1,,1,0,0,0.0234113712374581,0,1,1,-1.0
Mathis Frey,House Frey,0,,0,0,0,0.0836120401337792,0,1,1,11.0
Matthar,Night's Watch,1,,0,0,0,0.0234113712374581,0,1,1,-1.0
Mawney,Night's Watch,1,,0,0,0,0.0234113712374581,0,0,0,-1.0
Medgar Tully,House Tully,1,Rivermen,1,0,0,0.0167224080267558,0,0,0,-1.0
Medger Cerwyn,House Cerwyn,1,Northmen,1,0,0,0.0635451505016722,1,0,0,-1.0
Megga Tyrell,House Tyrell,0,,0,0,0,0.153846153846153,0,1,1,19.0
Meldred Merlyn,House Merlyn,0,Ironborn,1,0,0,0.0234113712374581,0,1,1,-1.0
Melesa Crakehall,House Crakehall,0,,0,1,0,0.0501672240802675,0,1,1,-1.0
Melara Crane,House Crane,0,,0,1,0,0.0668896321070234,0,1,1,-1.0
Melessa Florent,House Florent,0,,0,1,0,0.0869565217391304,0,1,1,-1.0
Mellara Rivers,House Frey,0,,0,0,0,0.0167224080267558,0,1,1,-1.0
Melwyn Sarsfield,House Sarsfield,1,,1,1,0,0.0301003344481605,0,1,1,-1.0
Melwys Rivers,Unknown,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Meredyth Crane,House Crane,0,,0,0,0,0.0301003344481605,0,1,1,-1.0
Merianne Frey,House Frey,0,,0,0,0,0.0836120401337792,0,1,1,17.0
Merlon Crakehall,House Crakehall,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Mezzara,House of Merreq,1,Ghiscari,1,0,0,0.0167224080267558,0,1,1,-1.0
Mina Tyrell,House Tyrell,0,,0,1,0,0.163879598662207,0,1,1,-1.0
Moelle,Faith of the Seven,0,,0,0,0,0.0301003344481605,0,1,1,-1.0
Monterys Velaryon,House Velaryon,1,,1,0,0,0.020066889632107,0,1,1,12.0
Moredo Prestayn,Unknown,1,Braavosi,1,0,0,0.0100334448160535,0,1,1,-1.0
Monford Velaryon,House Velaryon,1,Valyrian,1,0,0,0.0234113712374581,0,0,0,-1.0
Moribald Chester,House Chester,0,,1,0,0,0.020066889632107,0,1,1,-1.0
Morton Waynwood,House Waynwood,1,,1,0,0,0.0367892976588628,0,1,1,-1.0
Morya Frey,House Frey,0,,1,1,0,0.120401337792642,0,1,1,37.0
Mullin,Night's Watch,0,,1,0,0,0.0234113712374581,0,1,1,-1.0
Moryn Tyrell,House Tyrell,1,,0,0,0,0.140468227424749,0,1,1,-1.0
Munda,Unknown,1,Free Folk,0,1,0,0.0267558528428093,0,1,1,-1.0
Muttering Bill,Night's Watch,1,,0,0,0,0.020066889632107,0,0,0,-1.0
Mushroom,House Targaryen,1,,0,0,0,0.0468227424749163,0,1,1,-1.0
Murmison,Faith of the Seven,1,,0,0,0,0.31438127090301,0,0,0,-1.0
Mylenda Caron,House Caron,1,,0,1,0,0.107023411371237,0,1,1,47.0
Myles Smallwood,House Smallwood,1,,1,0,0,0.167224080267558,0,1,1,-1.0
Myles Mooton,House Mooton,1,,1,0,0,0.0267558528428093,0,0,0,-1.0
Myria Jordayne,House Jordayne,1,Dornish,0,0,0,0.0133779264214046,0,1,1,-1.0
Myles Manwoody,House Manwoody,1,,1,0,0,0.0267558528428093,0,1,1,-1.0
Mysaria,Unknown,0,Lysene,1,0,0,0.0133779264214046,0,1,1,-1.0
Myrielle Lannister,House Lannister,0,,0,0,0,0.0702341137123745,0,1,1,-1.0
Noho Dimittis,Iron Bank of Braavos,1,Braavosi,0,0,0,0.0133779264214046,0,1,1,-1.0
Norne Goodbrother,House Goodbrother of Shatterstone,0,Ironborn,1,0,0,0.020066889632107,0,1,1,-1.0
Norbert Vance,House Vance of Atranta,1,,1,0,0,0.0367892976588628,0,1,1,-1.0
Nymella Toland,House Toland,0,Dornish,1,0,0,0.0434782608695652,0,1,1,-1.0
Nysterica,Unknown,0,,0,0,0,0.0267558528428093,0,1,1,-1.0
Ollidor,Faith of the Seven,1,,0,0,0,0.0167224080267558,0,1,1,-1.0
Ollo Lophand,Night's Watch,1,Tyroshi,0,0,0,0.0367892976588628,0,0,0,-1.0
Olyvar Frey,House Frey,1,,0,0,0,0.0836120401337792,1,1,1,24.0
Omer Blackberry,House Blackberry,0,,0,0,0,0.0234113712374581,0,1,1,-1.0
Olymer Tyrell,House Tyrell,1,,1,1,0,0.130434782608695,0,1,1,-1.0
